compid;composito;holeid;midx;midy;midz;SampleID;Campana;Starkey_min;BWI_kwh_tc;BWI_kwh_tm;Ai_;Rec_Cut_pct;Rec_As_pct;Rec_Ag_pct;Rec_Zn_pct;Rec_Peso_pct;VelSed_CF12_mh;pct_Sol_FinalesCF;VelSed_SFLO_mh;Sol_FinalesSF_pct;YS54pct_pa;YS57pct_pa;YS60pct_pa;pH_Natural;Lito;Alte;PISO;UGE;IND88;UGM_Starkey;UGM_Wi;UGM_Rec_Cu;UGM_Rec_As;UGM_Rec_Ag;UGM_Rec_Zn;UGM_VelSed;UGM_YS;k Cu Klimpel;k Ag Klimpel;k Cu GZ;k Ag GZ;RecMasica CF_12 Min;RecMasica TF_12 min
compid;PGD21_LAB_258;MHDD0455;9316469;24319931;2043573;PGD21_LAB_258;PGD2021;47.81;15.11;16.66;0.07;87.62;94.75;82.11;88.21;10.07;6.87;51.94;0.09;36.54;3.5;5.22;7.96;7.73;Andesita;Filica;BAS;C5;0;3;3;5;4;5;2;4;2;1.780837564;-99;0.715831468;0.63719567;9.933713266;10.06849949
compid;PGD21_LAB_259;MHDD0480;9195265;24071264;2054124;PGD21_LAB_259;PGD2021;33.03;14.23;15.69;0.05;79.77;80.07;52.28;84.01;9.87;1.34;44.09;0.05;26.69;12.79;13.39;19;8.19;Andesita;Filica;BAS;C5;0;3;3;5;4;5;2;4;2;1.281041493;-99;0.528105466;0.493381;9.785645113;9.873183375
compid;PGD21_LAB_260;MHDD0212;8866477;24270471;1884994;PGD21_LAB_260;PGD2021;42.9;13.86;15.29;-99;95.12;91.43;84.02;88.23;13.39;8.68;56.22;0.08;34.73;9.25;15.8;24.01;7.69;Granodiorita;Filica;BAS;C1;1;3;3;4;4;6;2;4;3;3.084808302;-99;1.180384298;1.01027166;13.65817748;13.39470762
compid;PGD21_LAB_261;MHDD0210;8885621;24219902;1906517;PGD21_LAB_261;PGD2021;67.78;12.36;13.63;-99;93.5;91.88;88.7;90.07;15.44;5.95;53.33;0.1;37.57;3.28;5.72;13.67;7.81;Andesita;Argilica Avanzada;AAS;C5;1;5;5;3;3;3;3;6;5;1.352341663;-99;0.560602985;0.45504488;14.70770712;15.4387264
compid;PGD21_LAB_262;MHDD0194;8941211;24130146;1912592;PGD21_LAB_262;PGD2021;41.27;15.38;16.95;-99;94.08;95.77;88.58;95.69;11.44;3.96;50.09;0.08;34.2;10.57;11.22;13.52;7.84;Porfido Cuarcífero;Filica;AAS;C5;1;3;3;3;3;3;3;23;3;1.962801389;-99;0.797874617;0.63993339;12.27145063;11.44324174
compid;PGD21_LAB_263;MHDD0218;8830285;23869538;1919390;PGD21_LAB_263;PGD2021;47.83;14.5;15.99;0.04;91.69;40.24;88.56;87.67;14.41;1.76;47.25;0.04;21.73;7.84;10.7;16.17;7.68;Andesita;Argilica Avanzada;BAS;C5;1;5;5;4;4;5;2;6;6;1.884959416;-99;0.756712678;0.70975721;13.87072399;14.40666975
compid;PGD21_LAB_264;MHDD0218;8833455;23869214;1909385;PGD21_LAB_264;PGD2021;39.76;14.04;15.47;0.05;92.82;40.08;84.42;93.26;16.71;2.58;47.29;0.06;26.71;7.91;15.58;26.46;7.79;Andesita;Filica;BAS;C1;1;3;3;4;4;6;2;4;2;1.942555742;-99;0.736634641;0.64784848;14.80358592;16.71254388
compid;PGD21_LAB_265;MHDD0522;8905095;23646929;1975309;PGD21_LAB_265;PGD2021;49.01;14.62;16.12;-99;97.15;97.6;95.25;80.88;15.9;5.31;52.16;0.08;33.49;4.93;11.92;18.45;8.05;Andesita;Argilica Avanzada;AAS;C5;1;5;5;3;3;3;3;6;5;2.356590622;-99;0.920222254;0.79898239;15.27080286;15.89857487
compid;PGD21_LAB_266;MHDD0522;8910914;23641085;1954375;PGD21_LAB_266;PGD2021;53.56;15.24;16.8;-99;93.71;91.07;90.76;88.21;15.64;5.77;53.18;0.09;35.55;2.52;4.33;7.84;8.11;Andesita;Argilica Avanzada;BAS;C1;1;4;4;4;4;6;2;6;6;3.239231823;-99;1.231701734;1.07094957;17.31911171;15.63957793
compid;PGD21_LAB_267;MHDD0499;9052065;23870476;2031171;PGD21_LAB_267;PGD2021;105.25;17.18;18.94;-99;84.87;53.51;48.27;62.28;8.54;3.72;46.92;0.09;35.07;3.78;6.96;9.4;8.04;Andesita;Filica;BAS;C1;0;3;3;5;4;6;2;4;2;2.431801481;-99;0.934223936;0.81982931;9.413882515;8.536133987
compid;PGD21_LAB_268;MHDD0499;9056009;23870267;2021442;PGD21_LAB_268;PGD2021;30.6;12.13;13.37;-99;86.69;94.18;78.39;90.9;10.79;5.78;53.59;0.09;37.92;1.86;2.47;3.93;8.1;Andesita;Argilica Avanzada;BAS;C5;0;5;5;5;4;5;2;6;6;0.565712607;-99;0.272466019;0.25027547;10.97029519;10.78974169
compid;PGD21_LAB_269;MHDD0473;9209190;24087969;2030146;PGD21_LAB_269;PGD2021;25.08;11.75;12.96;-99;92.07;91.66;84.67;93.34;13.98;3.64;47.14;0.05;26.1;4.48;6.92;8.25;8.26;Andesita;Argilica Avanzada;BAS;C5;1;5;5;4;4;5;2;6;6;1.78461057;-99;0.709271765;0.64747315;13.55205118;13.9787037
compid;PGD21_LAB_270;MHDD0499;9060226;23870151;2011014;PGD21_LAB_270;PGD2021;44.8;14.32;15.79;-99;84.66;85.2;71.51;88.35;12.86;3.54;48.7;0.05;31.15;10.81;14.14;19.19;8.28;Andesita;Argilica Avanzada;BAS;C5;0;5;5;5;4;5;2;6;6;2.44553076;-99;0.902936486;0.82457177;12.70618461;12.86282858
compid;PGD21_LAB_271;MHDD0480;9203414;24071012;2037239;PGD21_LAB_271;PGD2021;20.88;9.84;10.84;0.07;87.37;92.93;88.41;86.53;15.69;2.08;46.25;0.04;21.42;18.98;25.13;31.82;8.03;Andesita;Argilica Avanzada;AAS;C5;0;5;5;5;3;3;3;6;5;1.148892379;-99;0.512873748;0.49419455;16.09513481;15.68703704
compid;PGD21_LAB_272;MHDD0473;9219900;24078087;1982840;PGD21_LAB_272;PGD2021;25.78;13.14;14.49;-99;92.89;84.48;82.76;87.89;14.41;5.34;47.82;0.08;34.03;7.21;16.97;17.13;8.07;Brecha Volcanica;Argilica Avanzada;BAS;C5;1;5;5;4;4;5;2;5;6;3.253267193;-99;1.217351629;1.12014047;14.18231757;14.41369736
compid;PGD21_LAB_273;MHDD0455;9321064;24317342;2033641;PGD21_LAB_273;PGD2021;21.1;11.21;12.36;0.03;92.94;93.13;89.72;77.4;11.09;3.8;50.07;0.05;26.72;9.48;13.87;20.55;7.8;Andesita;Argilica Avanzada;AAS;C1;1;4;4;4;3;4;3;6;6;0.954923952;-99;0.405160621;0.38452968;11.05809109;11.08643346
compid;PGD21_LAB_274;MHDD0406;8518357;24535207;2191820;PGD21_LAB_274;PGD2021;29.66;13.87;15.29;-99;87.7;90.41;69.93;69.33;15.69;8.26;56.72;0.1;41.51;3.5;6.02;9.54;8.22;Brecha Hidrotermal;Argilica Avanzada;BAS;C1;0;4;4;5;4;6;2;5;6;0.784196982;-99;0.381483816;0.34152315;14.55094831;15.68672911
compid;PGD21_LAB_275;MHDD0483;9031208;23853790;2037900;PGD21_LAB_275;PGD2021;43.68;15.22;16.78;0.06;83.22;57.39;66.05;92.73;13.02;14.46;48.43;0.08;36.09;3.55;5.73;9.17;8.09;Andesita;Filica;BAS;C5;0;3;3;5;4;5;2;4;2;0.648573121;-99;0.330199292;0.33029673;13.49220403;13.01731321
compid;PGD21_LAB_276;MHDD0483;9033523;23853765;2034042;PGD21_LAB_276;PGD2021;43.08;15.87;17.5;0.06;86.32;79.03;79.61;92.27;17.05;11.62;49.53;0.07;34.82;2.72;6.3;11.86;8.09;Andesita;Filica;BAS;C5;0;3;3;5;4;5;2;4;2;0.743769938;-99;0.367776684;0.36997673;16.25872663;17.04722222
compid;PGD21_LAB_277;MHDD0483;9036970;23853724;2028238;PGD21_LAB_277;PGD2021;36.95;13.48;14.87;0.05;81.75;85.87;86.03;92.2;12.27;11.57;51.4;0.06;34.24;3.48;7.24;17.53;8.01;Andesita;Argilica Avanzada;AAS;C5;0;5;5;5;3;3;3;6;5;0.406971871;-99;0.212982374;0.19650083;11.60882107;12.27478937
compid;PGD21_LAB_278;MHDD0483;9040417;23853680;2022435;PGD21_LAB_278;PGD2021;48.02;15.27;16.83;-99;86.32;93.24;81.21;91.32;14.26;7.91;51.33;0.07;34.77;10.42;15.88;31.06;8.07;Andesita;Filica;MIX;C5;0;1;1;2;2;2;1;1;1;0.987842528;-99;0.446862643;0.39037658;14.11081579;14.25715079
compid;PGD21_LAB_279;MHDD0483;9045014;23853615;2014698;PGD21_LAB_279;PGD2021;44.91;14.04;15.48;-99;75.22;86.04;73.08;73.09;11.45;6.63;45.87;0.08;31.31;11.75;22.74;31.92;8.1;Andesita;Filica;BAS;C1;0;3;3;5;4;6;2;4;2;2.470403465;-99;0.902448841;0.71412654;11.25352258;11.44707624
compid;PGD21_LAB_280;MHDD0483;9048080;23853566;2009541;PGD21_LAB_280;PGD2021;54.3;14.33;15.8;0.07;81.5;83.21;75.47;88.87;11.36;1.19;43.23;0.04;22.47;16.8;27.08;43.33;8.01;Andesita;Filica;MIX;C1;0;1;1;2;1;1;1;1;1;2.623384251;-99;0.926499229;0.76615945;11.42561367;11.36346795
compid;PGD21_LAB_281;MHDD0483;9051927;23853501;2003102;PGD21_LAB_281;PGD2021;46.11;12.92;14.25;0.04;74.54;60.83;46.85;89.5;11.18;2.04;46.76;0.08;32.13;6.23;10.52;11.76;8.46;Andesita;Filica;BAS;C5;0;3;3;5;4;5;2;4;2;0.813249982;-99;0.386913036;0.35074861;10.33720595;11.18414962
compid;PGD21_LAB_282;MHDD0483;9054236;23853461;1999241;PGD21_LAB_282;PGD2021;52.18;14.34;15.81;-99;82.57;68.2;75.96;88.58;10.14;3.86;50.07;0.09;35.37;10.77;20.85;29.13;8.41;Andesita;Argilica Avanzada;BAS;C5;0;5;5;5;4;5;2;6;6;1.817899426;-99;0.713485475;0.7056593;10.81435588;10.14160111
compid;PGD21_LAB_283;MHDD0483;9056929;23853411;1994734;PGD21_LAB_283;PGD2021;42.88;13.24;14.6;0.05;70.13;52.36;58.83;74.98;9.9;1.34;43.77;0.09;32.13;8.71;10.91;12.61;8.38;Andesita;Filica;BAS;C5;0;3;3;5;4;5;2;4;2;1.112315014;-99;0.492355611;0.42741378;10.15204264;9.901842763
compid;PGD21_LAB_284;MHDD0419;8961726;23981918;1910205;PGD21_LAB_284;PGD2021;46.13;14.45;15.93;-99;86.73;84.39;79.15;88.33;10.32;3.12;49.97;0.08;35.59;6.18;14.36;19.76;7.77;Andesita;Argilica Avanzada;BAS;C5;0;5;5;5;4;5;2;6;6;0.572827618;-99;0.263779587;0.25321732;10.596883;10.31571151
compid;PGD21_LAB_285;MHDD0419;8969570;23973922;1887297;PGD21_LAB_285;PGD2021;61.88;16;17.64;-99;94.17;92.7;88.62;89.48;13.36;8.77;56.27;0.11;37.3;9.53;14.35;27.71;7.78;Andesita;Argilica Avanzada;AAS;C5;1;5;5;3;3;3;3;6;5;0.90974747;-99;0.378059423;0.3590874;13.71072811;13.36295473
compid;PGD21_LAB_286;MHDD0444;8876077;24164252;1832846;PGD21_LAB_286;PGD2021;50.19;14.72;16.23;-99;95.74;95.41;93.64;97.58;18.48;8.44;54.11;0.09;36.53;4.07;7.45;12.47;7.95;Granodiorita;Argilica Avanzada;AAS;C5;1;5;5;3;3;3;3;23;5;0.65260498;-99;0.250288974;0.2202683;17.39534884;18.47977039
compid;PGD21_LAB_287;MHDD0451;8646497;24158956;1988626;PGD21_LAB_287;PGD2021;37.23;13.78;15.19;0.03;79.7;86.68;74.55;81.65;15.31;28.14;62.26;0.17;49.77;0.41;1.14;3.01;7.68;Andesita;Argilica Avanzada;BAS;C1;0;4;4;5;4;6;2;6;6;0.402773784;-99;0.214748779;0.19936357;15.41003388;15.31033207
compid;PGD21_LAB_288;MHDD0423;9022204;24167736;1888677;PGD21_LAB_288;PGD2021;25.28;13.74;15.14;-99;84.5;86.35;81.85;85.24;10.61;15.42;52.35;0.1;34.95;10.12;15.56;19.61;8.36;Dique de Porfido Dacítico;Filica;BAS;C1;0;3;3;5;4;6;2;4;3;2.906128317;-99;1.069327807;0.78739317;10.58119579;10.6059765
compid;PGD21_LAB_289;MHDD0423;9024878;24167457;1880878;PGD21_LAB_289;PGD2021;31.04;15.05;16.59;-99;96.04;94.96;89.39;90.04;13.5;19.08;54.27;0.1;38.18;4.87;6.65;9.35;7.88;Brecha Hidrotermal;Filica;AAS;C5;1;3;3;3;3;3;3;23;3;2.481578609;-99;0.991764001;0.83898122;13.22188309;13.4958823
compid;PGD21_LAB_290;MHDD0417;8693004;24223079;1995765;PGD21_LAB_290;PGD2021;30.02;13.05;14.39;0.03;87.44;87.95;82.39;90.5;14.32;8.48;54.06;0.06;33.92;5.14;9.72;15.68;7.88;Andesita;Argilica Avanzada;BAS;C5;0;5;5;5;4;5;2;6;6;0.72320526;-99;0.363938901;0.30520167;14.66383739;14.3170664
compid;PGD21_LAB_291;MHDD0417;8699736;24222669;1978270;PGD21_LAB_291;PGD2021;30.68;13.57;14.96;-99;83.09;87.69;80.15;94.13;14;18.36;61.34;0.1;46.67;3.58;6.7;9.09;7.88;Granodiorita;Argilica Avanzada;BAS;C5;0;5;5;5;4;5;2;5;6;0.53019036;-99;0.281954588;0.27317522;13.57767829;13.99963001
compid;PGD21_LAB_292;MHDD0418;8661207;24271382;2017558;PGD21_LAB_292;PGD2021;40.65;15.16;16.72;-99;86.63;79.44;75.25;83.03;15.97;8.08;54.76;0.05;30.27;1.29;2.94;4.45;7.55;Andesita;Filica;BAS;C1;0;3;3;5;4;6;2;4;2;1.408112792;-99;0.564881797;0.4459477;15.32733652;15.96559378
compid;PGD21_LAB_293;MHDD0436;8771917;24341388;1983746;PGD21_LAB_293;PGD2021;40.62;14.77;16.28;0.06;94.49;95.84;85.88;84.82;13.49;18.84;54.54;0.09;35.33;6.8;11.83;14.68;7.75;Andesita;Filica;BAS;C5;1;3;3;4;4;5;2;4;2;1.182520551;-99;0.487700556;0.44379191;13.05851804;13.49366386
compid;PGD21_LAB_294;MHDD0508;9117012;24344766;1883519;PGD21_LAB_294;PGD2021;43.29;13.72;15.13;-99;87.96;94.68;76.51;83.54;12.4;6.55;48.8;0.08;12.82;5.53;9.42;21.36;7.97;Andesita;Filica;AAS;C1;0;3;3;5;3;4;3;6;2;2.665193837;-99;1.023409263;0.64179381;13.12572109;12.40377498
compid;PGD21_LAB_295;MHDD0418;8677358;24270935;1983718;PGD21_LAB_295;PGD2021;24.09;12.94;14.27;-99;92.31;93.12;83.9;85.93;13.64;22.44;55.47;0.14;44.68;1.02;3.43;4.68;7.67;Brecha Hidrotermal;Argilica Avanzada;AAS;C5;1;5;5;3;3;3;3;23;5;1.522016914;-99;0.635966797;0.50232656;14.52872281;13.63947466
compid;PGD21_LAB_296;MHDD0418;8670902;24271122;1997256;PGD21_LAB_296;PGD2021;38.08;13.89;15.32;-99;80.03;84.81;75.08;89.57;16.72;23.82;67.04;0.18;50.28;1.33;2.1;3.09;7.43;Brecha Hidrotermal;Argilica Avanzada;AAS;BHX;0;5;5;5;3;3;3;23;4;0.398738679;-99;0.223658697;0.21767662;17.87389362;16.72340426
compid;PGD21_LAB_297;MHDD0418;8673808;24271037;1991164;PGD21_LAB_297;PGD2021;37.68;14.79;16.3;0.14;88.45;91.17;75.53;82.68;10.8;18.36;54.04;0.13;43.07;2.85;3.34;4.67;7.51;Andesita;Argilica Avanzada;BAS;C5;1;5;5;4;4;5;2;6;6;0.647036316;-99;0.321261908;0.29621272;10.72987222;10.79663212
compid;PGD21_LAB_298;MHDD0418;8663793;24271303;2012145;PGD21_LAB_298;PGD2021;50.59;14.43;15.91;-99;68.11;71.49;64.33;69.83;11.06;28.68;62.75;0.2;55.52;1.13;3.81;6.13;7.36;Andesita;Argilica Avanzada;AAS;C5;0;5;5;5;3;3;3;6;5;0.275719754;-99;0.161921687;0.15577314;10.51653488;11.05998889
compid;PGD21_LAB_299;MHDD0440;8708051;24371266;2038544;PGD21_LAB_299;PGD2021;61.9;15.2;16.76;-99;86.11;88.48;83.87;72.83;12.04;19.32;57.07;0.13;43.68;0.87;1.8;2.46;6.85;Andesita;Argilica Avanzada;AAS;C1;0;4;4;5;3;4;3;6;6;1.3322964;-99;0.556913674;0.44421162;12.37260762;12.03938245
compid;PGD21_LAB_300;MHDD0440;8735310;24370994;1985937;PGD21_LAB_300;PGD2021;34.97;14.07;15.52;0.03;96.17;92.97;93.84;70;12.99;8.23;51.73;0.09;32.34;1.86;2.97;7.55;7.06;Andesita;Argilica Avanzada;AAS;C5;1;5;5;3;3;3;3;6;5;1.392129743;-99;0.550292487;0.51776031;12.9199855;12.98806992
compid;PGD21_LAB_301;MHDD0466;8614124;24379010;1992622;PGD21_LAB_301;PGD2021;17.13;11.84;13.05;-99;91.87;83.94;89.6;59.96;18.88;4.67;52.09;0.05;32.9;1.9;4.21;7.12;7.25;Andesita;Filica;BAS;C5;1;3;3;4;4;5;2;4;2;0.851148869;-99;0.401967813;0.3664295;17.71430166;18.8793263
compid;PGD21_LAB_302;MHDD0490;9194897;24406244;1926593;PGD21_LAB_302;PGD2021;28.21;13.29;14.65;0.07;83.88;84.79;76.4;85.65;11.67;7.84;51.33;0.08;35.37;2.78;3.51;5.11;7.25;Andesita;Argilica Avanzada;BAS;C5;0;5;5;5;4;5;2;6;6;0.484377911;-99;0.254098767;0.2469887;10.30195216;11.6717522
compid;PGD21_LAB_303;MHDD0414;8752847;24425280;2002721;PGD21_LAB_303;PGD2021;34.87;14.78;16.29;-99;92.15;90.56;88.14;89.91;11.36;5.12;49;0.05;29.39;3.71;5.45;8.42;7.26;Granodiorita;Argilica Avanzada;AAS;C5;1;5;5;3;3;3;3;23;5;0.733852114;-99;0.320138065;0.28259951;10.85024969;11.35783043
compid;PGD21_LAB_304;MHDD0414;8762858;24425181;1982572;PGD21_LAB_304;PGD2021;30.14;13.73;15.14;0.1;90.21;88.83;72.52;87.9;19.35;25.32;63.29;0.16;53.4;0.6;1.49;2.96;7.1;Granodiorita;Argilica Avanzada;AAS;C1;1;4;4;4;3;4;3;5;6;1.153030653;-99;0.495653995;0.40600919;21.27480145;19.3491726
compid;PGD21_LAB_305;MHDD0471;9011326;24430291;1851785;PGD21_LAB_305;PGD2021;44.79;15.12;16.67;-99;86.94;94.83;77.62;83.53;11.02;16.68;59.37;0.11;40.5;2.58;4.69;6.95;7.2;Granodiorita;Filica;AAS;C5;0;3;3;5;3;3;3;23;3;0.742884618;-99;0.370939292;0.29270148;10.81203914;11.0215601
compid;PGD21_LAB_306;MHDD0420;8732738;24437315;2033885;PGD21_LAB_306;PGD2021;39.33;13.53;14.92;-99;92.73;93.01;86.14;76.2;14.06;12.12;50.87;0.05;32.95;5.54;10.41;16.25;7.1;Andesita;Argilica Avanzada;AAS;C5;1;5;5;3;3;3;3;6;5;2.370902649;-99;0.931897472;0.73495531;14.1097466;14.05905767
compid;PGD21_LAB_307;MHDD0420;8736876;24437016;2026754;PGD21_LAB_307;PGD2021;52.22;13.71;15.12;0.06;87.38;86.02;78.54;88.44;18.16;20.52;58.45;0.12;43.47;1.1;3.04;5.27;7.01;Andesita;Argilica Avanzada;AAS;C5;0;5;5;5;3;3;3;6;5;0.624306013;-99;0.312412697;0.27574712;18.2954556;18.15643491
compid;PGD21_LAB_308;MHDD0426;9117538;24510469;1870385;PGD21_LAB_308;PGD2021;13.44;14.08;15.52;0.06;88.06;85.46;81.72;90.31;20.35;10.2;54.89;0.11;40.35;6.19;13.07;20.47;7.44;Granodiorita;Argilica Avanzada;AAS;C5;1;5;5;3;3;3;3;23;5;0.800253546;-99;0.392759316;0.37442157;22.10626801;20.34779391
compid;PGD21_LAB_309;MHDD0426;9118606;24509471;1867765;PGD21_LAB_309;PGD2021;25;13.55;14.94;0.08;48.61;55.08;51.58;74.17;11.34;28.92;62.97;0.27;54.9;1.46;4.88;7.17;7.49;Granodiorita;Argilica Avanzada;AAS;BHX;0;5;5;5;3;3;3;23;4;0.134749094;-99;0.1;0.10312298;11.5480701;11.3446777
compid;PGD21_LAB_310;MHDD0426;9121002;24507214;1861872;PGD21_LAB_310;PGD2021;27.37;14.09;15.54;-99;94.2;77.86;77.33;87.68;9.63;17.16;57.93;0.08;37.19;9.42;17.47;24.76;7.51;Granodiorita;Filica;BAS;C1;1;3;3;4;4;6;2;4;3;2.384769261;-99;0.951161543;0.75875242;9.400137472;9.630965594
compid;PGD21_LAB_311;MHDD0511;9122859;24375877;1883094;PGD21_LAB_311;PGD2021;56.12;14.16;15.61;0.36;94.27;93.01;92.72;94.01;14.19;18.44;59.23;0.13;43.77;2.85;5.98;9.08;7.46;Porfido Feldespático;Filica;MIX;C5;1;1;1;2;2;2;1;1;1;1.741749692;-99;0.733252762;0.6295389;14.15902935;14.18781256
compid;PGD21_LAB_312;MHDD0511;9134893;24363279;1849887;PGD21_LAB_312;PGD2021;24.29;14.56;16.06;-99;95.16;94.72;92.34;93.06;12.95;3.66;48.71;0.04;22.12;5.62;12.23;18.54;7.53;Granodiorita;Filica;AAS;C5;1;3;3;3;3;3;3;23;3;1.772990772;-99;0.739098159;0.45588691;12.67485437;12.94852805
compid;PGD21_LAB_313;MHDD0511;9136585;24361521;1845239;PGD21_LAB_313;PGD2021;47.57;14.57;16.07;0.24;85.46;78.51;85.81;85.97;10.24;17.87;58.05;0.12;43.48;2.26;5.38;10.98;7.31;Granodiorita;Argilica Avanzada;BAS;C5;1;5;5;4;4;5;2;5;6;0.559571687;-99;0.259413463;0.24644689;9.745095497;10.24448972
compid;PGD21_LAB_314;MHDD0511;9139233;24358710;1837948;PGD21_LAB_314;PGD2021;28.9;14.31;15.78;0.15;93.36;94.49;89.38;95.84;14.79;13.45;55.9;0.09;39.1;3.52;7.88;13.57;7.49;Granodiorita;Argilica Avanzada;AAS;C5;1;5;5;3;3;3;3;23;5;0.938251927;-99;0.413057932;0.37952024;14.2197745;14.79025836
compid;PGD21_LAB_315;MHDD0511;9141639;24356146;1831323;PGD21_LAB_315;PGD2021;18.93;11.72;12.92;0.08;97.32;59.59;95.42;94.03;20.27;1.77;44.72;0.03;17.66;9.4;15.9;25.34;7.64;Granodiorita;Argilica Avanzada;MIX;C5;1;1;1;2;2;2;1;1;1;2.715861686;-99;1.043868926;1.00500333;19.91867649;20.27337596
compid;PGD21_LAB_316;MHDD0510;8808773;24729575;2029593;PGD21_LAB_316;PGD2021;31.48;12.84;14.15;-99;93.44;69.58;76.74;95.39;18.03;7.81;52.09;0.08;33.88;10.86;13.75;15.48;7.56;Porfido Cuarcífero;Filica;BAS;C5;1;3;3;4;4;5;2;4;3;1.475465357;-99;0.62902562;0.5826703;17.39401787;18.03129919
compid;PGD21_LAB_317;MHDD0510;8810760;24727791;2025073;PGD21_LAB_317;PGD2021;39.81;15.18;16.74;0.24;73.39;64.95;65.62;72.81;7.66;14.02;55.69;0.14;45.27;1.49;2.29;5.9;7.48;Granodiorita;Argilica Avanzada;AAS;C5;0;5;5;5;3;3;3;23;5;0.247807561;-99;0.115704627;0.09042106;8.450363421;7.662037037
compid;PGD21_LAB_318;MHDD0510;8813026;24725759;2019902;PGD21_LAB_318;PGD2021;49.57;16.87;18.6;0.09;84.96;89.04;72.08;83.96;11.19;17.63;57.18;0.13;44.49;2.66;4.51;7.16;7.41;Granodiorita;Argilica Avanzada;AAS;C5;0;5;5;5;3;3;3;23;5;0.368574048;-99;0.158869086;0.13691734;10.76162161;11.1860013
compid;PGD21_LAB_319;MHDD0510;8817882;24721479;2008917;PGD21_LAB_319;PGD2021;47.79;17.49;19.28;0.06;80.72;84.14;75.03;76.19;9.2;13.4;58.47;0.14;44.43;2.4;4.27;6.37;7.35;Brecha Hidrotermal;Argilica Avanzada;AAS;C5;0;5;5;5;3;3;3;23;5;0.360027882;-99;0.158025109;0.15185774;10.62800141;9.19792535
compid;PGD21_LAB_320;MHDD0510;8819033;24720480;2006333;PGD21_LAB_320;PGD2021;29.71;13.95;15.38;0.11;63.9;53.91;58.35;76.67;13.8;14.64;58.89;0.13;46.72;2.5;4.78;7.93;7.55;Brecha Hidrotermal;Argilica Avanzada;AAS;BHX;0;5;5;5;3;3;3;23;4;0.28206482;-99;0.163562569;0.15195664;13.11472376;13.80277778
compid;PGD21_LAB_321;MHDD0426;9061054;24563968;2009049;PGD21_LAB_321;PGD2021;22.77;12.36;13.63;0.12;90.82;93.13;77.66;84.67;15.81;18.19;56.5;0.27;53.2;3.68;7.38;12.63;6.9;Brecha Hidrotermal;Argilica Avanzada;BAS;C1;1;4;4;4;4;6;2;5;6;1.746364233;-99;0.711899123;0.42380656;15.81953223;15.81496573
compid;PGD21_LAB_322;MHDD0426;9067508;24557872;1993390;PGD21_LAB_322;PGD2021;29.04;13.88;15.3;-99;93.15;92.88;92.8;86.64;38.9;27.78;57.29;0.21;45.98;2.42;4.73;7.31;7.14;Granodiorita;Argilica Avanzada;AAS;C5;1;5;5;3;3;3;3;23;5;1.247576841;-99;0.477562594;0.38169559;41.19670262;38.90072236
compid;PGD21_LAB_323;MHDD0426;9070154;24555289;1986865;PGD21_LAB_323;PGD2021;9.94;11.82;13.03;-99;92.29;94.97;83.85;85.58;12.02;1.8;45.21;0.04;21.64;13.23;17.69;23.4;7.3;Granodiorita;Filica;AAS;C1;1;3;3;4;3;4;3;5;3;2.563811533;-99;0.934999492;0.68540622;11.97571281;12.02314815
compid;PGD21_LAB_324;MHDD0426;9075780;24549959;1973154;PGD21_LAB_324;PGD2021;9.81;8.33;9.18;-99;93.78;94.9;81.75;67.08;13.79;0.85;40.06;0.03;20.24;9.37;15.56;18.06;7.07;Dique de Porfido Dacítico;Filica;AAS;C5;1;3;3;3;3;3;3;23;3;2.271531676;-99;0.882041762;0.39924452;13.7095637;13.78796296
compid;PGD21_LAB_325;MHDD0426;9079791;24546163;1963353;PGD21_LAB_325;PGD2021;28.63;13.49;14.87;0.08;80.57;78.2;81.28;86.25;13.43;11.11;54.51;0.12;41.98;5.38;9.09;15.79;7.2;Brecha Hidrotermal;Argilica Avanzada;BAS;C5;0;5;5;5;4;5;2;5;6;0.704572718;-99;0.347424862;0.29555853;12.70250023;13.42838626
compid;PGD21_LAB_326;MHDD0426;9081410;24544660;1959432;PGD21_LAB_326;PGD2021;25.63;12.91;14.24;0.14;95.91;86.96;95.61;96.55;30.78;2.91;49.35;0.05;32.2;11.71;16.11;21.93;7.55;Brecha Hidrotermal;Argilica Avanzada;BAS;BHX;1;5;5;3;4;5;3;5;4;3.120868739;-99;1.160948931;1.03577973;29.91937836;30.77663612
compid;PGD21_LAB_327;MHDD0426;9083831;24542408;1953547;PGD21_LAB_327;PGD2021;12.08;12.14;13.39;0.08;78.13;85.24;72.18;88.76;12.8;12.84;55.5;0.12;44.62;3.53;6.25;10.35;7.52;Brecha Hidrotermal;Argilica Avanzada;BAS;C5;0;5;5;5;4;5;2;5;6;0.829496927;-99;0.395698536;0.35294157;13.30028527;12.80329691
compid;PGD21_LAB_328;MHDD0426;9086529;24539921;1947007;PGD21_LAB_328;PGD2021;21.06;13.12;14.47;0.13;86.97;89.81;85.47;83.09;11.13;13.56;54.11;0.12;41.94;2.95;5.59;10.65;7.52;Granodiorita;Filica;AAS;C1;0;3;3;5;3;4;3;5;3;0.549588427;-99;0.264857196;0.22606766;10.77939603;11.12736024
